timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1617130552895,129,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130553090,146,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130553309,154,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130553524,149,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130553734,147,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130553957,178,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130554191,151,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130554403,134,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130554598,147,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130554808,150,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130555020,141,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130555234,177,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130555464,152,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130555684,135,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130555886,145,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130556122,157,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130556340,160,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130556564,163,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130556787,148,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
1617130557000,144,WebDriver home page,200,OK,Thread Group 1-1,text,true,,76557,0,1,1,http://localhost:8888/ma_FJOjNFYcNytnIeEB29Yh,0,0,0
